lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,mu.78,mu.79,mu.80,mu.81,mu.82,mu.83,mu.84,mu.85,mu.86,mu.87,mu.88,mu.89,mu.90,mu.91,mu.92,mu.93,mu.94,mu.95,mu.96,mu.97,mu.98,mu.99,mu.100
# Adaptation terminated
# Step size = 0.689785
# Diagonal elements of inverse mass matrix:
# 0.00813359, 0.00712894, 0.00757927, 0.00668216, 0.00837888, 0.00814285, 0.00633742
-31.9887,0.821275,0.689785,2,3,0,36.2436,0.166733,0.375065,-0.387871,-0.0166178,-0.0289426,0.152692,0.744458,-0.458145,-0.0264217,-0.606624,0.926231,0.29771,0.535481,-0.27251,-0.606752,0.0903486,-0.761741,0.382172,0.805493,-0.0148829,-0.034019,0.791178,-0.149846,-0.179299,0.121935,0.260688,0.153998,0.115421,0.130505,-0.584894,-1.18257,0.655964,-0.894052,0.0731665,-1.0936,0.934427,0.633124,0.397464,-0.011381,-0.478427,-0.832565,0.919187,0.718536,-0.760316,-0.0349517,-0.520228,0.0977402,0.00749756,0.937627,0.480299,-0.155924,0.174291,0.0711882,-0.737562,0.398374,0.764363,0.624947,0.0409361,-0.879525,-0.285565,0.911134,-0.00240823,-0.540828,0.283469,-0.306513,0.158068,-0.215068,-0.0214996,-0.529247,0.0726975,0.654129,-0.0131502,-0.158613,-0.363643,0.548097,0.787881,0.145586,-0.354678,0.474046,-0.0160822,-0.557996,0.0320631,0.714407,0.125267,0.894177,-0.0301049,0.133423,-0.433553,-0.0119535,-0.454206,-0.0002572,-0.067963,0.0873673,-0.297461,-0.168091,0.0968501,-0.170331,0.0388958,0.0852614,-0.416826,0.37555,0.549253,1.26751,-0.928321,-0.203461,0.431651,0.714227
-31.1353,0.816312,0.689785,3,7,0,35.1768,0.0267015,0.192149,-0.344998,0.0702383,-0.0345829,0.144977,0.886375,-0.462561,-0.174607,-0.370744,0.67054,0.239363,0.413882,-0.184796,-0.668011,-0.192372,-0.478378,0.334562,0.565664,0.117199,-0.221743,0.341075,-0.0802347,-0.245292,-0.0722429,-0.279606,-0.0492192,0.0377497,0.0133736,-0.45788,-1.04209,0.328493,-0.966282,-0.162279,-0.96606,0.479816,0.219252,0.239694,-0.0867294,-0.383349,-0.909041,0.606131,0.612384,-0.363898,-0.218098,-0.55953,-0.0746439,-0.0920461,0.778017,0.117567,-0.41091,-0.241535,-0.123723,-0.578761,-0.0595026,0.425787,0.359368,-0.165033,-0.783728,-0.262448,0.306699,0.147776,-0.393926,0.0390162,-0.326034,0.00421708,-0.385142,-0.0391868,-0.678276,0.0015376,0.47595,0.0216016,0.0814891,-0.321602,0.473175,0.556334,0.101792,-0.191871,-0.0137314,-0.342189,-0.554225,-0.0610378,0.403248,0.130195,0.681729,-0.120736,0.125069,-0.384838,-0.0993015,-0.477305,0.0658792,-0.00317276,0.111076,-0.199164,-0.121583,-0.150359,0.0393203,-0.0997056,0.0591809,-0.358552,0.239316,0.267737,0.720532,-0.807438,-0.223533,0.0827944,0.641109
-31.7167,0.880318,0.689785,3,7,0,34.4745,0.216503,0.298393,-0.484537,-0.042373,0.0236769,0.172804,0.829244,-0.505903,0.118224,-0.585196,0.968966,0.571703,0.733291,-0.375242,-0.66071,-0.109725,-0.667232,0.654358,0.942809,0.034064,-0.129294,0.69164,0.159478,-0.264557,0.388149,-0.131575,0.175466,0.188112,0.393092,-0.673392,-1.30479,0.59131,-0.945455,0.058013,-1.08883,0.708684,0.544642,0.391018,-0.108934,-0.418127,-0.825948,1.14381,0.836362,-0.277015,-0.0412869,-0.523698,0.139592,-0.0552044,0.989919,0.569258,-0.269241,0.0839903,0.0686953,-0.64339,0.421304,0.64953,0.670861,0.119411,-0.957215,-0.258491,0.990492,0.186225,-0.468365,0.389107,-0.284032,0.147282,-0.166254,0.281392,-0.709445,0.174781,0.808703,0.0879194,0.112354,-0.119805,0.771887,0.82854,0.427332,-0.115722,0.489342,-0.260266,-0.519014,0.0497239,0.616138,0.228234,1.16405,-0.0706104,0.339843,-0.390764,0.170778,-0.606474,0.100921,0.0139187,0.24893,-0.290188,-0.17309,0.221345,-0.0124871,0.0631745,0.242533,-0.571174,0.66792,0.427031,1.18357,-1.18825,-0.266179,0.490445,1.00524
-32.9055,0.740759,0.689785,3,7,0,36.1106,0.0287183,0.37971,-0.355512,-0.0319888,-0.13222,0.0835791,0.853873,-0.473657,-0.279555,-0.751874,0.788283,0.267036,0.16386,-0.537734,-0.668345,0.0999163,-0.902978,0.325671,0.644365,-0.272616,-0.0652411,0.632833,-0.480445,-0.25578,-0.109866,0.316104,-0.0454306,0.0487923,-0.289543,-0.647965,-1.26102,0.611722,-0.971488,-0.162242,-1.08111,0.819377,0.365629,0.125391,0.0265604,-0.551362,-1.05714,0.6703,0.636598,-0.998909,-0.154801,-0.508982,-0.0885975,0.0896602,0.502724,0.194908,0.00247509,0.13552,-0.199594,-0.875098,0.190793,0.520627,0.319311,-0.179432,-1.11445,-0.440238,0.660427,-0.253981,-0.872756,0.030011,-0.440587,0.0669863,-0.326642,-0.341313,-0.570653,-0.039006,0.521741,-0.225967,-0.333465,-0.481759,0.377445,0.616744,-0.101506,-0.481784,0.43207,0.0826387,-0.60844,-0.307944,0.567598,-0.110885,0.600111,-0.189932,-0.161874,-0.577019,-0.214217,-0.411394,0.0218659,-0.321343,-0.0947653,-0.338878,-0.266737,-0.0557255,-0.26481,-0.0791592,-0.0370597,-0.502881,-0.043132,0.541586,1.11046,-0.820834,-0.501334,0.321746,0.7194
-32.4919,0.987102,0.689785,3,7,0,35.3843,0.137697,0.30484,-0.373458,-0.0446633,0.169996,0.0506233,0.847597,-0.375088,-0.00176372,-0.583006,0.741389,0.231543,0.677105,-0.421776,-0.624347,-0.028646,-0.710765,0.327335,0.532826,-0.0676491,-0.177438,0.647549,0.226387,-0.0345461,0.255553,-0.360322,0.129405,0.0413273,0.347747,-0.753731,-1.02418,0.547721,-0.734662,0.0555438,-0.747227,0.566755,0.543086,0.293924,-0.448736,-0.269135,-0.299753,1.00234,0.449131,-0.573652,-0.0998878,-0.467068,0.350131,-0.151834,0.746175,0.747925,-0.142731,0.279055,0.196868,-0.539388,0.563923,0.570556,0.560688,0.158606,-0.554656,-0.17006,0.749283,-0.0119519,-0.108312,0.242311,-0.109267,-0.00435169,-0.243053,0.437777,-0.501503,-0.0502505,0.682333,-0.0214907,-0.138354,-0.206025,0.515799,0.400645,0.294486,-0.00916298,0.401203,-0.265834,-0.44227,0.252048,0.397614,-0.0102708,0.928296,-0.22695,0.446794,-0.180609,-0.0533322,-0.414633,-0.267499,-0.00457082,0.124125,-0.485638,-0.453091,0.25329,-0.480846,-0.0100023,0.231488,-0.466985,0.936437,0.218972,0.652682,-1.26405,-0.238897,0.456359,0.439264
-32.2099,0.799032,0.689785,2,7,0,37.318,0.0442406,0.262133,-0.46857,-0.00857381,0.0522663,0.0526751,0.75707,-0.500516,-0.225648,-0.655489,0.80289,0.438554,0.524122,-0.639928,-0.857706,-0.207915,-0.760921,0.539156,0.609896,-0.124224,-0.309066,0.443335,0.0630883,-0.209338,0.0955759,-0.629179,-0.0816186,0.060957,0.0570364,-0.83778,-1.35376,0.505411,-1.10104,-0.251343,-0.954811,0.421538,0.216774,0.118487,-0.379818,-0.355623,-0.826586,0.955188,0.658705,-0.47917,-0.282576,-0.584549,0.116232,-0.0890714,0.614927,0.415081,-0.220409,-0.00510356,-0.1342,-0.6942,0.20002,0.362282,0.358823,-0.104606,-0.98312,-0.325937,0.470617,0.00918321,-0.445344,0.030613,-0.299293,-0.0708811,-0.440722,0.240409,-0.822701,-0.0565592,0.740239,-0.0898448,0.00448273,-0.245922,0.624882,0.446247,0.237725,-0.00568838,0.227132,-0.420971,-0.587776,-0.0886989,0.312504,-0.0583983,0.933743,-0.370926,0.30383,-0.367186,-0.154776,-0.53904,-0.050111,-0.125507,0.123222,-0.443089,-0.451042,0.0519838,-0.281584,-0.127985,0.227316,-0.625104,0.653111,0.226499,0.606333,-1.34137,-0.545889,0.309135,0.829938
-34.6209,0.824451,0.689785,2,3,0,37.242,0.177817,0.410709,-0.342136,-0.103465,-0.0252308,0.0573782,0.734179,-0.336903,-0.0186766,-0.732449,0.8384,0.336311,0.378955,-0.507905,-0.476533,0.248429,-0.868318,0.381474,0.707915,-0.266951,0.0625418,0.842,-0.205018,-0.0973217,0.208476,0.432992,0.167172,0.131541,0.0471102,-0.651862,-1.07537,0.736875,-0.663311,0.0944981,-0.849399,0.902764,0.626479,0.251694,-0.0376837,-0.410617,-0.597202,0.911952,0.588404,-0.899314,0.0370347,-0.340889,0.188736,0.111991,0.566172,0.588763,0.187398,0.469468,0.0799096,-0.710881,0.606212,0.658393,0.517005,0.114461,-0.849195,-0.290061,1.02509,-0.223895,-0.618166,0.279307,-0.238587,0.164045,-0.0913372,-0.00522898,-0.347564,0.052911,0.645765,-0.136605,-0.338917,-0.283513,0.452575,0.627474,0.110728,-0.322762,0.738996,0.211516,-0.421039,-0.0471137,0.634596,-0.0528196,0.77981,-0.101283,0.0695111,-0.380307,-0.0272778,-0.313237,-0.056514,-0.216686,0.000764593,-0.365697,-0.291117,0.259626,-0.385335,0.0757424,0.108356,-0.460533,0.363906,0.566794,1.17606,-0.890106,-0.35279,0.588091,0.657162
-30.4174,1,0.689785,2,3,0,34.9756,0.0833193,0.294494,-0.444221,0.0435185,0.0149893,0.177697,0.816781,-0.578625,-0.117325,-0.551604,0.883914,0.290877,0.623083,-0.273084,-0.806663,-0.177415,-0.693564,0.407346,0.748909,0.0933954,-0.242689,0.573962,-0.0202692,-0.271575,0.0459298,-0.266333,0.0309718,0.0496506,0.165314,-0.661272,-1.31953,0.489636,-1.13049,-0.084896,-1.20434,0.692012,0.442507,0.359241,-0.187665,-0.48937,-0.970548,0.906274,0.72961,-0.53951,-0.204716,-0.686734,0.0269072,-0.148615,1.03064,0.366765,-0.456718,-0.127638,-0.0269776,-0.738413,0.160326,0.635622,0.566454,-0.0777091,-0.930059,-0.31224,0.628303,0.13679,-0.438339,0.169184,-0.362245,0.0289203,-0.403614,0.0770797,-0.786342,0.00709768,0.654275,0.0222378,0.0121935,-0.378149,0.609056,0.712518,0.195535,-0.245718,0.158901,-0.37889,-0.674587,0.0331214,0.559709,0.151682,0.957879,-0.142155,0.23716,-0.451246,-0.0710762,-0.613455,-0.0244017,-0.00309507,0.13917,-0.338645,-0.226408,-0.046836,-0.0982797,-0.0779019,0.10257,-0.493889,0.498105,0.352134,1.00293,-1.14949,-0.246125,0.245186,0.742849
-33.5728,0.707339,0.689785,2,3,0,34.5015,0.0473386,0.183131,-0.33015,0.0834977,0.120628,0.0481883,0.936886,-0.332968,-0.213995,-0.30661,0.651566,0.142151,0.577604,-0.214003,-0.694899,-0.155467,-0.448542,0.269349,0.37181,0.160348,-0.274758,0.358557,0.183491,0.0037769,-0.0602247,-0.69197,-0.036426,0.0146468,0.125946,-0.548959,-0.892122,0.386107,-0.875948,-0.15018,-0.679962,0.378366,0.254679,0.248467,-0.393524,-0.166986,-0.469924,0.715908,0.471193,-0.414343,-0.254159,-0.512653,0.213926,-0.132121,0.753931,0.394786,-0.320183,-0.0768552,0.0400243,-0.433914,0.110889,0.426563,0.381385,-0.0676782,-0.456468,-0.115083,0.150694,0.154796,0.0276773,-0.0127688,-0.107988,-0.0770176,-0.450844,0.312317,-0.588743,-0.102529,0.577266,0.0474293,0.0724597,-0.27738,0.477095,0.304175,0.176288,0.0950422,-0.0657233,-0.441999,-0.468308,0.209072,0.273576,0.038451,0.737007,-0.242164,0.425292,-0.125329,-0.202867,-0.325325,-0.141946,0.105143,0.164672,-0.320516,-0.33254,-0.038895,-0.246455,-0.107565,0.217321,-0.274451,0.735362,0.12875,0.302464,-1.01885,-0.186867,0.137935,0.400679
-34.7043,0.885408,0.689785,3,7,0,38.0866,0.223491,0.439992,-0.539602,0.0255378,0.0469813,0.127871,0.944139,-0.515248,-0.137974,-0.685908,1.25199,0.430839,0.832599,-0.396668,-0.901596,0.0623206,-0.90596,0.577925,0.95137,0.083998,-0.139303,0.950828,0.0265083,-0.068299,0.11627,-0.179954,0.141445,0.17325,0.189076,-0.81961,-1.51964,0.888787,-1.24714,-0.0117987,-1.24755,1.06796,0.717815,0.497411,-0.217642,-0.42958,-0.930086,1.29503,0.959219,-0.88944,-0.142741,-0.676301,0.293457,0.019728,1.2257,0.720328,-0.188737,0.208942,0.114388,-0.849131,0.481689,0.931064,0.780285,0.0376475,-1.00376,-0.266297,0.901749,0.102558,-0.415534,0.253372,-0.260466,0.132611,-0.415799,0.238455,-0.753864,0.0406838,0.999096,0.0398542,-0.0579325,-0.41433,0.820101,0.870879,0.278808,-0.151704,0.457386,-0.201032,-0.692991,0.174747,0.804311,0.130771,1.26245,-0.16679,0.429944,-0.379643,-0.112163,-0.496169,-0.0296773,0.0237401,0.220321,-0.415795,-0.341083,0.135049,-0.292331,0.0166648,0.28843,-0.488976,0.839397,0.610056,1.2697,-1.38948,-0.308791,0.536957,0.941886
-32.4087,0.946043,0.689785,3,7,0,37.5911,0.0498622,0.139854,-0.267354,0.0665448,-0.0819619,0.132492,0.754683,-0.336403,-0.11926,-0.230405,0.568077,0.255789,0.296818,-0.078194,-0.476644,-0.117341,-0.308436,0.324402,0.51838,0.144073,-0.118261,0.273492,-0.108552,-0.200805,-0.0629839,-0.0923283,-0.0224957,0.0835564,-0.0258126,-0.260819,-0.792963,0.278739,-0.751771,-0.119355,-0.768155,0.429893,0.163298,0.215051,0.0772966,-0.294146,-0.811676,0.449892,0.571315,-0.22098,-0.134871,-0.400602,-0.107788,0.00483672,0.640159,0.011327,-0.297119,-0.221362,-0.124535,-0.435644,-0.106399,0.354944,0.286542,-0.144852,-0.652055,-0.193976,0.243411,0.169632,-0.373028,0.0474017,-0.26681,0.0645274,-0.265306,-0.107527,-0.513831,0.0682711,0.382044,0.0571967,0.133022,-0.227978,0.408932,0.533348,0.0812678,-0.166385,-0.0011339,-0.198935,-0.409534,-0.094244,0.381022,0.168166,0.530805,-0.0226968,0.0504737,-0.318046,-0.0316736,-0.342274,0.178773,0.0183004,0.11964,-0.0524776,0.0210713,-0.139247,0.180395,-0.0416663,0.0507453,-0.229967,0.0577994,0.292856,0.675838,-0.485397,-0.147576,0.0598876,0.618358
-33.5733,0.935305,0.689785,3,7,0,35.4668,0.207284,0.437143,-0.420789,-0.0783903,0.0954636,0.107317,0.805687,-0.454287,0.0531198,-0.755569,0.961388,0.284544,0.696196,-0.433801,-0.634747,0.130382,-0.921209,0.374079,0.783445,-0.127805,-0.0539802,0.939649,0.0283297,-0.097596,0.297626,0.137565,0.230868,0.093738,0.32449,-0.797628,-1.23429,0.753281,-0.823015,0.167963,-1.02578,0.952575,0.794639,0.415952,-0.261451,-0.445464,-0.531667,1.1524,0.621923,-0.876114,-0.00332503,-0.517038,0.317018,-0.0696791,0.935438,0.826129,-0.0654906,0.422215,0.230176,-0.747553,0.724346,0.829308,0.733244,0.201271,-0.792093,-0.26077,1.14548,-0.0929417,-0.394147,0.383008,-0.214627,0.123224,-0.172669,0.252857,-0.490442,0.0217173,0.768327,-0.0502065,-0.283299,-0.318429,0.576041,0.690801,0.255201,-0.262522,0.671658,-0.0393741,-0.536962,0.196332,0.68855,0.036037,1.05104,-0.121523,0.318184,-0.34738,-0.00200956,-0.473615,-0.214195,-0.0797576,0.0866983,-0.493516,-0.386789,0.30137,-0.480045,0.0607504,0.170025,-0.522135,0.787178,0.486717,1.21049,-1.26245,-0.237886,0.618301,0.601144
-35.4543,0.818807,0.689785,3,7,0,38.8195,0.257827,0.433702,-0.40455,-0.0890832,-0.159415,0.0133941,0.791241,-0.232118,-0.134841,-0.714731,1.08662,0.647461,0.298937,-0.623811,-0.501551,0.400263,-0.862345,0.690295,0.906581,-0.262149,0.18051,0.920672,-0.334345,-0.0182512,0.152772,0.549886,0.134272,0.316805,-0.204819,-0.587593,-1.2011,0.979596,-0.79666,-0.0257267,-0.828435,1.06288,0.540377,0.218288,0.224038,-0.326106,-0.890333,1.01043,0.921866,-0.925843,0.054507,-0.233792,0.174153,0.428491,0.492441,0.477778,0.474416,0.534275,-0.063742,-0.750819,0.516742,0.673237,0.462908,0.0268038,-1.0969,-0.288446,0.96646,-0.186449,-0.848778,0.204939,-0.237292,0.287258,-0.105435,-0.124248,-0.376665,0.174435,0.868668,-0.116112,-0.201696,-0.230811,0.650663,0.802858,0.115422,-0.220542,0.862378,0.417965,-0.377687,-0.238311,0.769356,-0.0355176,0.865503,-0.092765,0.021694,-0.393861,-0.0439456,-0.152737,0.274475,-0.250083,0.0898669,-0.19458,-0.179655,0.258215,-0.178061,0.141177,0.248637,-0.412656,0.182513,0.838554,1.34908,-0.733423,-0.535586,0.684203,1.1292
-33.5038,0.928642,0.689785,3,7,0,39.4928,0.0593704,0.247896,-0.376595,-0.00166608,-0.249186,0.104352,0.840894,-0.410549,-0.254551,-0.544222,0.792532,0.576064,0.0871894,-0.488586,-0.599341,-0.00468471,-0.618761,0.614352,0.770728,-0.147438,-0.0432376,0.409196,-0.438375,-0.33173,-0.0688406,0.213709,-0.100043,0.190378,-0.353626,-0.436874,-1.21197,0.522258,-0.989009,-0.277729,-0.998189,0.626826,0.0943328,0.0610155,0.289033,-0.450566,-1.30586,0.590615,0.856785,-0.480718,-0.148056,-0.395737,-0.247375,0.243006,0.413164,-0.101768,-0.000451714,-0.0960472,-0.37842,-0.728383,-0.105153,0.324045,0.191351,-0.269661,-1.23784,-0.404206,0.45482,-0.0326585,-0.981811,-0.00647886,-0.459888,0.138415,-0.275226,-0.392484,-0.659795,0.133678,0.557764,-0.108574,0.0278843,-0.268295,0.53573,0.728638,0.00747538,-0.316737,0.31987,0.043097,-0.50328,-0.503793,0.513704,0.0397421,0.608495,-0.116036,-0.203448,-0.573643,-0.0707812,-0.385759,0.408537,-0.258891,0.0496963,-0.0643977,-0.0131691,-0.119872,0.209181,-0.0391357,0.0530624,-0.459963,-0.287628,0.571397,1.0699,-0.549958,-0.554164,0.227723,1.13643
-33.08,0.974346,0.689785,3,7,0,37.7307,0.130247,0.241695,-0.350488,0.0659925,0.17916,0.0713791,0.889864,-0.330836,-0.088223,-0.331619,0.76685,0.127536,0.762446,-0.140436,-0.668041,-0.0771646,-0.497533,0.265805,0.471166,0.213862,-0.222234,0.555571,0.29312,0.06506,0.067555,-0.582503,0.0945802,0.0410206,0.322772,-0.583892,-0.900314,0.495604,-0.828035,0.00912481,-0.720157,0.55435,0.490071,0.398795,-0.429522,-0.169057,-0.327411,0.899085,0.49951,-0.485929,-0.167431,-0.521598,0.353016,-0.158472,0.970476,0.633268,-0.317072,0.0692925,0.215271,-0.435359,0.338874,0.626254,0.57817,0.0777399,-0.368019,-0.062603,0.410577,0.188231,0.142529,0.144208,-0.0447456,-0.0161749,-0.377735,0.452552,-0.525477,-0.0671096,0.670114,0.106611,0.0373545,-0.269375,0.541928,0.406029,0.268588,0.0914085,0.0782803,-0.399388,-0.46225,0.391731,0.408869,0.106576,0.901308,-0.172096,0.552805,-0.0766143,-0.126812,-0.335029,-0.218195,0.181616,0.212391,-0.364847,-0.342601,0.087637,-0.325836,-0.0349147,0.263569,-0.258132,0.969945,0.193538,0.488787,-1.12803,-0.061675,0.275851,0.360522
-34.5589,0.877694,0.689785,3,7,0,38.9914,0.111716,0.41367,-0.339742,-0.00421408,-0.201701,0.188212,0.839801,-0.49333,-0.141855,-0.65125,0.913082,0.248117,0.235253,-0.232651,-0.560927,0.193402,-0.822065,0.307646,0.847703,-0.0925936,0.0659721,0.794385,-0.565175,-0.294039,-0.0919509,0.764231,0.0900447,0.108527,-0.202263,-0.448053,-1.21583,0.663435,-0.947011,0.0107827,-1.25995,1.10997,0.580279,0.342952,0.303517,-0.640246,-1.20476,0.668287,0.778994,-1.0043,-0.026689,-0.522496,-0.159054,0.132798,0.836126,0.157116,-0.0935204,0.0949723,-0.108041,-0.89202,0.19536,0.773896,0.512802,-0.124809,-1.10763,-0.412508,0.881292,-0.130011,-0.932148,0.195946,-0.478983,0.220674,-0.219891,-0.49734,-0.493843,0.0883579,0.498372,-0.107574,-0.28888,-0.531607,0.417392,0.922161,-0.102335,-0.670614,0.481625,0.225466,-0.627165,-0.241362,0.838478,0.102734,0.65296,0.0558762,-0.237123,-0.643804,-0.0787685,-0.427818,0.149283,-0.219092,-0.0480506,-0.180996,-0.0057245,-0.0857205,-0.0249025,0.0201936,-0.106003,-0.373528,-0.22914,0.738824,1.56256,-0.567121,-0.255517,0.336881,0.777726
-33.705,1,0.689785,3,7,0,37.3892,0.277399,0.199851,-0.48174,-0.00134362,0.040997,0.170278,0.896419,-0.396323,0.186522,-0.346617,0.977898,0.695806,0.845863,-0.225642,-0.590134,-0.160799,-0.398686,0.787486,0.961793,0.234578,-0.123505,0.584366,0.379704,-0.178271,0.454731,-0.365518,0.202278,0.277654,0.510681,-0.516921,-1.13857,0.547077,-0.875905,0.0637581,-0.905104,0.574375,0.460118,0.442021,-0.0647065,-0.236404,-0.723226,1.16133,0.918851,0.101664,-0.0164744,-0.432075,0.200243,-0.00339973,1.05879,0.548765,-0.299287,-0.00779357,0.106947,-0.430176,0.333572,0.597688,0.680045,0.157353,-0.78705,-0.116379,0.825423,0.413262,-0.238058,0.406757,-0.160651,0.184765,-0.131423,0.46348,-0.693376,0.267919,0.875966,0.24439,0.390414,0.053858,0.894815,0.834652,0.576066,0.132868,0.367116,-0.35207,-0.39572,0.150252,0.568396,0.365462,1.23637,-0.00794044,0.510932,-0.229055,0.269406,-0.52168,0.250758,0.188495,0.410225,-0.133652,-0.0460081,0.244236,0.214602,0.117176,0.382435,-0.444941,0.806308,0.383185,1.00944,-1.07665,-0.158933,0.452341,1.11954
-30.6427,0.932674,0.689785,3,7,0,35.743,0.0350222,0.248773,-0.311797,0.0801369,0.0244031,0.107979,0.793129,-0.407744,-0.220517,-0.384828,0.691511,0.0735409,0.457234,-0.143425,-0.667938,-0.0726619,-0.548774,0.18766,0.467887,0.120626,-0.19459,0.463306,-0.083229,-0.100973,-0.145959,-0.243862,-0.0158524,-0.00148049,0.00464065,-0.489813,-0.964795,0.419686,-0.918407,-0.105427,-0.897346,0.603981,0.353649,0.294282,-0.190455,-0.342119,-0.712733,0.623677,0.518324,-0.641501,-0.21091,-0.561794,0.0626521,-0.0995442,0.826443,0.271211,-0.33659,-0.0926837,-0.00605604,-0.585834,0.0747516,0.547791,0.417044,-0.119363,-0.615936,-0.212641,0.306067,0.0701451,-0.237557,0.0214965,-0.242398,-0.0100049,-0.42157,0.00894602,-0.563127,-0.0807591,0.484475,-0.00201409,-0.0641272,-0.422803,0.400969,0.47701,0.034602,-0.197344,0.00768271,-0.2724,-0.554853,0.0921816,0.44302,0.0640871,0.650714,-0.139129,0.192581,-0.300722,-0.203987,-0.372405,-0.0970387,0.0193139,0.0708047,-0.282005,-0.221194,-0.123835,-0.184169,-0.0977712,0.0625618,-0.271058,0.389676,0.287275,0.66631,-0.845524,-0.153825,0.125337,0.409649
-31.4189,0.704956,0.689785,2,3,0,34.4881,0.107907,0.162619,-0.444273,0.0880026,0.0318787,0.124653,0.853153,-0.434158,-0.14161,-0.310097,0.845926,0.45853,0.66628,-0.238915,-0.775446,-0.263352,-0.411127,0.583183,0.684027,0.242699,-0.281938,0.359623,0.209171,-0.158763,0.0635742,-0.698887,-0.0245177,0.137844,0.181794,-0.539654,-1.15312,0.423812,-1.08595,-0.192369,-0.918135,0.41876,0.208002,0.299701,-0.203502,-0.242361,-0.861571,0.884508,0.79253,-0.119735,-0.244119,-0.566426,0.0883234,-0.0649693,0.928132,0.287864,-0.422734,-0.240712,-0.0718256,-0.498341,-0.00518335,0.445165,0.452445,-0.102363,-0.779106,-0.173281,0.284269,0.336837,-0.203954,0.0763733,-0.222152,0.012236,-0.428037,0.284517,-0.806686,0.0630059,0.734681,0.140193,0.321024,-0.172902,0.728888,0.597109,0.329681,0.108579,-0.0236559,-0.515793,-0.527902,0.0629513,0.392036,0.208951,0.979053,-0.177045,0.418161,-0.255692,-0.0405668,-0.483959,0.143155,0.13412,0.296013,-0.193088,-0.166833,-0.0468385,0.100369,-0.065836,0.284304,-0.388184,0.641709,0.247129,0.612253,-1.06574,-0.259367,0.169937,0.892269
-32.4676,0.957344,0.689785,2,3,0,33.2562,0.135615,0.138391,-0.424183,0.146035,0.0300379,0.188185,0.846912,-0.438429,-0.087363,-0.148389,0.878743,0.380181,0.766056,0.0360867,-0.743595,-0.280464,-0.267246,0.524389,0.727736,0.455679,-0.266725,0.370306,0.249912,-0.146139,0.0192259,-0.648319,0.0289486,0.14448,0.271266,-0.386903,-1.06172,0.382176,-1.09574,-0.116994,-0.981801,0.499452,0.286146,0.449703,-0.11705,-0.240147,-0.88895,0.840619,0.838057,-0.0343292,-0.218073,-0.609188,0.066787,-0.0991388,1.19269,0.245102,-0.593318,-0.368029,0.00139469,-0.440148,-0.0874571,0.571639,0.559092,-0.0921913,-0.655012,-0.106783,0.244759,0.494597,-0.0715305,0.127484,-0.204546,0.0577822,-0.432004,0.267829,-0.78926,0.104254,0.698607,0.258463,0.424542,-0.207878,0.747789,0.712006,0.342259,0.0782353,-0.163438,-0.561073,-0.544134,0.188872,0.489464,0.3645,0.999537,-0.0450971,0.45934,-0.228563,0.00645308,-0.48776,0.182579,0.278281,0.358779,-0.0903686,-0.0154435,-0.121922,0.261132,-0.0382758,0.262434,-0.252302,0.62777,0.273109,0.70452,-0.931438,-0.0443736,0.0870351,0.835246
-32.667,0.761138,0.689785,3,7,0,37.7625,0.180617,0.413422,-0.422345,-0.0687592,-0.100833,0.0399364,0.85823,-0.353118,-0.170233,-0.750137,1.00891,0.527913,0.353159,-0.625681,-0.626626,0.232954,-0.89916,0.588948,0.824666,-0.247599,0.0355979,0.822586,-0.279942,-0.103511,0.109503,0.290464,0.0747325,0.211313,-0.142312,-0.689198,-1.28961,0.847332,-0.913951,-0.0758895,-0.946319,0.937771,0.494869,0.204503,0.0437488,-0.39919,-0.910501,0.986156,0.825395,-0.906473,-0.0474983,-0.380369,0.134466,0.247031,0.564396,0.464623,0.241581,0.382667,-0.0793183,-0.797532,0.442864,0.628395,0.455866,-0.0193232,-1.09783,-0.335555,0.877525,-0.174096,-0.78065,0.162449,-0.294825,0.177716,-0.216198,-0.0770537,-0.5128,0.0828397,0.803086,-0.137527,-0.216217,-0.301421,0.607247,0.721058,0.107048,-0.249133,0.692119,0.189352,-0.487351,-0.199501,0.672309,-0.0567068,0.871704,-0.169965,0.0584672,-0.436896,-0.0983735,-0.301628,0.13148,-0.243287,0.0579819,-0.304873,-0.275465,0.177884,-0.257321,0.0492727,0.190645,-0.495353,0.279651,0.677132,1.21284,-0.933426,-0.530984,0.573269,0.99027
