lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,mu.78,mu.79,mu.80,mu.81,mu.82,mu.83,mu.84,mu.85,mu.86,mu.87,mu.88,mu.89,mu.90,mu.91,mu.92,mu.93,mu.94,mu.95,mu.96,mu.97,mu.98,mu.99,mu.100
# Adaptation terminated
# Step size = 0.68977
# Diagonal elements of inverse mass matrix:
# 0.00812028, 0.00813517, 0.00624313, 0.00747482, 0.00760684, 0.0080585, 0.00519114
-33.3392,0.867038,0.68977,3,7,0,36.12,-0.0345777,0.258029,-0.354458,0.0306594,-0.0469625,0.184533,0.94908,-0.612818,-0.174407,-0.573928,0.630148,0.135728,0.34225,-0.279881,-0.726965,-0.223542,-0.686643,0.218672,0.57932,-0.0369019,-0.255187,0.396183,-0.240837,-0.400262,-0.0795892,-0.0847882,-0.0616327,-0.05639,-0.00993032,-0.588467,-1.20697,0.292652,-1.03176,-0.144991,-1.19238,0.551183,0.289907,0.211645,-0.12162,-0.58918,-1.03557,0.585225,0.532883,-0.579735,-0.235763,-0.673741,-0.178824,-0.202808,0.770248,0.109353,-0.494822,-0.238506,-0.158662,-0.762769,-0.00807809,0.45681,0.373551,-0.187937,-0.954425,-0.404998,0.499162,-0.00779364,-0.610548,0.0701086,-0.472311,-0.0334887,-0.392501,-0.193459,-0.737543,-0.0589596,0.379433,-0.093781,-0.123173,-0.450236,0.371011,0.586482,0.00855061,-0.443437,0.0664177,-0.331404,-0.681598,-0.153506,0.435424,0.0596264,0.641584,-0.147924,-0.0343194,-0.565059,-0.124149,-0.639894,-0.0609189,-0.141893,-0.0210537,-0.330786,-0.196421,-0.1789,-0.093337,-0.151233,-0.0940735,-0.509244,0.102968,0.262186,0.91452,-0.924809,-0.281937,0.0874315,0.550491
-34.5389,0.794023,0.68977,2,7,0,42.4937,-0.0385416,0.256485,-0.36033,-0.0860932,0.183697,0.151556,0.892838,-0.664936,0.0661996,-0.750656,0.428456,0.0523545,0.554505,-0.485608,-0.692277,-0.358933,-0.80729,0.118858,0.430697,-0.226732,-0.374323,0.402238,0.142696,-0.419869,0.292787,-0.409763,0.0375421,-0.174581,0.444835,-0.881909,-1.16089,0.163306,-0.784528,0.0213015,-1.03608,0.280387,0.417177,0.169938,-0.585926,-0.568461,-0.459857,0.796905,0.190993,-0.427268,-0.195548,-0.67061,0.0566193,-0.502705,0.664276,0.551624,-0.557623,-0.0184744,0.071957,-0.670846,0.416175,0.364935,0.463684,0.08035,-0.724419,-0.378718,0.820748,-0.109032,-0.32036,0.261281,-0.363571,-0.164341,-0.258438,0.282735,-0.701337,-0.145996,0.361701,-0.143986,-0.260162,-0.277095,0.308874,0.313799,0.229204,-0.308334,0.251762,-0.545286,-0.610622,0.0848714,0.205097,-0.0513054,0.780845,-0.282323,0.220647,-0.444219,-0.00373357,-0.806552,-0.454964,-0.155272,-0.0468121,-0.643611,-0.511278,0.123817,-0.502313,-0.157917,-0.0473682,-0.741537,0.705918,-0.070263,0.636061,-1.42652,-0.274088,0.255374,0.225159
-33.6404,1,0.68977,3,7,0,35.6719,0.0300381,0.328734,-0.381981,-0.0576577,0.187765,0.137503,0.885319,-0.610986,0.0208883,-0.740903,0.623565,0.0424672,0.656059,-0.421422,-0.729207,-0.205092,-0.86222,0.136412,0.508182,-0.144724,-0.303802,0.600133,0.124583,-0.27505,0.232164,-0.315446,0.0941328,-0.119281,0.41364,-0.878426,-1.19593,0.366616,-0.852448,0.0665422,-1.06234,0.533152,0.578532,0.290769,-0.553218,-0.526532,-0.45476,0.923838,0.310537,-0.664665,-0.16804,-0.678097,0.180888,-0.403941,0.845316,0.681685,-0.456961,0.108676,0.160355,-0.712591,0.515305,0.573603,0.586744,0.1099,-0.689434,-0.325338,0.871583,-0.0926494,-0.252884,0.274451,-0.298642,-0.0984964,-0.298281,0.302919,-0.648108,-0.139731,0.50207,-0.10557,-0.29103,-0.358872,0.385387,0.414189,0.214819,-0.290678,0.315991,-0.43399,-0.630857,0.201369,0.373552,-0.0277967,0.882844,-0.248377,0.305681,-0.3895,-0.0637079,-0.696622,-0.45132,-0.0935943,-0.0052162,-0.635075,-0.513179,0.147163,-0.564382,-0.110772,0.0220783,-0.639056,0.82123,0.0921454,0.779244,-1.43762,-0.219891,0.34477,0.253726
-32.225,0.914872,0.68977,3,7,0,36.5578,0.175411,0.194271,-0.394888,0.0834322,-0.195653,0.125066,0.806476,-0.296834,-0.182189,-0.251585,0.955235,0.635938,0.372162,-0.184044,-0.578931,0.00774718,-0.352386,0.718519,0.856968,0.207985,-0.0188702,0.453091,-0.16077,-0.146204,-0.0408335,-0.0168215,-0.00507673,0.299116,-0.158377,-0.26413,-1.06664,0.590908,-0.998302,-0.197899,-0.890988,0.689194,0.182157,0.277975,0.317398,-0.250931,-1.17815,0.722983,1.0215,-0.231865,-0.109185,-0.368666,-0.0812519,0.2929,0.772507,0.00693821,-0.0894868,-0.159378,-0.217872,-0.530482,-0.126018,0.488584,0.365132,-0.188006,-0.975993,-0.198167,0.332205,0.281975,-0.599182,0.0583137,-0.281517,0.216904,-0.289924,-0.140682,-0.632431,0.227694,0.72108,0.128577,0.322182,-0.174767,0.7301,0.839591,0.17842,-0.0576075,0.168626,-0.0563763,-0.427814,-0.220271,0.61286,0.259085,0.807076,0.00473835,0.0950992,-0.357319,0.00406574,-0.269954,0.518927,0.0355049,0.2719,0.0929092,0.13237,-0.100035,0.411718,0.0463208,0.237885,-0.234877,0.0257769,0.611169,1.01308,-0.492078,-0.306675,0.220744,1.20917
-32.9356,0.915998,0.68977,2,7,0,34.7013,0.0695079,0.253858,-0.430085,-0.0562148,-0.180408,0.136728,0.883605,-0.517512,-0.112298,-0.663935,0.778413,0.634551,0.220131,-0.592523,-0.636843,-0.124321,-0.700434,0.664811,0.839932,-0.215849,-0.112721,0.428735,-0.283414,-0.444191,0.145421,0.101154,-0.0489937,0.16305,-0.116891,-0.592165,-1.3391,0.467798,-0.989037,-0.209902,-1.0927,0.545493,0.159769,0.0725126,0.146067,-0.523621,-1.23952,0.7548,0.819799,-0.337952,-0.131662,-0.455315,-0.215768,0.0988002,0.467677,0.055652,-0.114283,-0.0764088,-0.319549,-0.756277,0.0467513,0.312447,0.27901,-0.166649,-1.29796,-0.445653,0.699281,-0.0252838,-0.981002,0.129014,-0.491875,0.107433,-0.21312,-0.219414,-0.753175,0.148157,0.592633,-0.110039,0.0279469,-0.184155,0.591829,0.742858,0.152119,-0.311374,0.424686,-0.0953498,-0.53367,-0.461444,0.4744,0.0561952,0.771571,-0.149172,-0.118289,-0.613831,0.0461801,-0.572031,0.31368,-0.271562,0.0671227,-0.182969,-0.0988752,0.000320981,0.142523,-0.0375246,0.0646874,-0.640547,-0.0734047,0.466935,1.12434,-0.829006,-0.575951,0.310909,1.16291
-33.6891,0.986489,0.68977,3,7,0,34.9944,0.105048,0.240302,-0.260396,0.0843791,0.163032,0.0686801,0.793418,-0.269117,-0.10917,-0.25344,0.660001,-0.052392,0.653926,0.0062564,-0.558207,0.00837181,-0.439304,0.0799398,0.349149,0.236584,-0.161593,0.545756,0.183112,0.117733,-0.0486608,-0.375718,0.102586,-0.00408424,0.243112,-0.45135,-0.698687,0.450161,-0.693429,0.0559961,-0.635332,0.599036,0.517506,0.411431,-0.36218,-0.159994,-0.231305,0.706401,0.373573,-0.612484,-0.136194,-0.475258,0.325488,-0.150082,0.929516,0.560236,-0.292328,0.0833935,0.24866,-0.391764,0.304272,0.650197,0.542029,0.064123,-0.206428,-0.0308388,0.327591,0.133928,0.194645,0.109902,-0.0198861,-0.00791571,-0.354911,0.319829,-0.370944,-0.104426,0.519696,0.091303,-0.0616046,-0.347443,0.384311,0.348027,0.137892,-0.00750882,0.0209364,-0.284656,-0.424041,0.424434,0.418845,0.0913765,0.702556,-0.104502,0.454448,-0.0500941,-0.176826,-0.232109,-0.269104,0.184989,0.141364,-0.321681,-0.284843,0.0240504,-0.352383,-0.0328413,0.170323,-0.120575,0.806128,0.203283,0.457494,-0.889124,0.0563705,0.204716,0.127467
-34.6784,0.589564,0.68977,3,7,0,43.0375,0.150602,0.265635,-0.343531,-0.0177417,-0.172863,0.256873,0.958102,-0.503227,0.116823,-0.462037,0.778852,0.419386,0.36031,-0.0990369,-0.429698,-0.0331787,-0.524151,0.455443,0.918936,0.0491894,0.0196304,0.58123,-0.263,-0.426256,0.182518,0.556406,0.152106,0.156759,0.127894,-0.315644,-1.07537,0.420183,-0.793256,0.0875153,-1.17057,0.801361,0.470805,0.368715,0.338478,-0.574582,-1.11418,0.6736,0.781505,-0.314331,0.038724,-0.456655,-0.218007,0.0253363,0.886478,0.105155,-0.31066,-0.10566,-0.0785784,-0.661072,0.123068,0.614964,0.535528,-0.0226478,-1.00625,-0.334732,0.919324,0.128879,-0.792598,0.35534,-0.447998,0.240525,-0.057803,-0.283117,-0.548728,0.238192,0.450282,0.0557713,0.032601,-0.239701,0.520414,0.960889,0.153836,-0.505326,0.400311,0.00943952,-0.503316,-0.201015,0.71342,0.307954,0.753168,0.161699,-0.122564,-0.582122,0.207198,-0.563979,0.288835,-0.0750158,0.103249,-0.0450381,0.169737,-0.0104356,0.308934,0.0743781,-0.0469196,-0.408754,-0.136083,0.557875,1.4673,-0.51882,-0.122531,0.28344,0.910666
-32.3046,0.801964,0.68977,2,7,0,41.5792,0.0775148,0.223936,-0.391172,0.051373,0.0469529,0.172699,0.943597,-0.515205,-0.0562953,-0.41967,0.749579,0.246442,0.622253,-0.171357,-0.705718,-0.222667,-0.532691,0.355542,0.647036,0.155942,-0.249068,0.457091,0.0889368,-0.242665,0.0792184,-0.359032,0.041217,0.0362649,0.247756,-0.559334,-1.11859,0.368433,-0.979466,-0.053739,-1.04004,0.536805,0.382015,0.348633,-0.210066,-0.402142,-0.793326,0.806103,0.622843,-0.334958,-0.184197,-0.618248,0.0406339,-0.188996,0.976416,0.340692,-0.497768,-0.174964,0.0132764,-0.587185,0.123867,0.548378,0.526152,-0.0423034,-0.739585,-0.237185,0.521317,0.201622,-0.272807,0.175312,-0.2914,0.0109226,-0.352697,0.158536,-0.711967,0.0151787,0.567851,0.0722712,0.087855,-0.290156,0.556807,0.613756,0.232329,-0.157436,0.0677943,-0.431021,-0.581334,0.100061,0.457973,0.185962,0.878757,-0.109568,0.283825,-0.355004,-0.0222687,-0.5708,-0.0351763,0.0657419,0.165873,-0.28698,-0.181387,-0.0383314,-0.0430966,-0.0683153,0.110837,-0.420196,0.534796,0.24065,0.810973,-1.04076,-0.149233,0.182698,0.622004
-34.3219,0.615222,0.68977,2,3,0,40.2648,0.174809,0.355095,-0.259479,0.146972,-0.00598331,0.121323,0.927959,-0.246436,-0.217016,-0.224032,0.949545,-0.0603493,0.570926,0.216903,-0.551289,0.278745,-0.500578,0.0878074,0.57567,0.359974,0.034713,0.81517,-0.185325,0.172249,-0.285918,0.238665,0.151828,0.0960664,-0.0365609,-0.261992,-0.783104,0.714358,-0.851713,0.0914244,-0.878275,1.12114,0.705692,0.584622,0.0424975,-0.262344,-0.63296,0.671033,0.66382,-1.02984,-0.0667302,-0.49832,0.226693,0.0966939,1.19523,0.411686,-0.174681,0.113312,0.213764,-0.567376,0.215746,0.97741,0.65867,-0.0345715,-0.383056,-0.0598781,0.407319,0.134271,-0.0722094,0.102252,-0.10264,0.177152,-0.385361,-0.0850101,-0.295287,-0.0219462,0.581701,0.120886,-0.128695,-0.577543,0.426979,0.705379,-0.0554891,-0.274221,0.0934539,0.0589969,-0.51619,0.34546,0.810375,0.197438,0.679297,0.0867439,0.245194,-0.181465,-0.245298,-0.0979046,-0.0511464,0.186261,0.126429,-0.137915,-0.0457385,-0.119916,-0.167231,0.0405708,0.0979119,0.0741441,0.389974,0.621007,1.01789,-0.531468,0.146107,0.227117,0.30934
-32.9195,0.982941,0.68977,3,7,0,35.406,0.0996378,0.309656,-0.496411,-0.0741733,0.0243122,0.013796,0.768707,-0.454215,-0.185067,-0.778624,0.879148,0.604435,0.484487,-0.830714,-0.810098,-0.096378,-0.868056,0.68028,0.705613,-0.275775,-0.222782,0.554797,0.0324116,-0.192323,0.222614,-0.463981,-0.0416037,0.136866,0.0325348,-0.909995,-1.42021,0.643218,-1.03797,-0.228238,-0.902537,0.493525,0.257019,0.0668232,-0.323409,-0.343908,-0.813165,1.08232,0.727892,-0.533287,-0.211057,-0.483987,0.16954,0.0310235,0.466631,0.513047,0.0176342,0.19823,-0.142423,-0.730007,0.36536,0.357362,0.357598,-0.0416162,-1.10707,-0.351259,0.67716,-0.0876586,-0.599667,0.0895347,-0.288149,-0.0105956,-0.339045,0.256801,-0.772374,0.00125322,0.84602,-0.140245,-0.0507102,-0.162472,0.685441,0.487002,0.283821,0.0144583,0.491955,-0.252921,-0.524652,-0.177541,0.355817,-0.116875,0.999924,-0.391078,0.277432,-0.381271,-0.102182,-0.494221,0.0137638,-0.219035,0.120324,-0.458983,-0.488437,0.195786,-0.332904,-0.0678391,0.288541,-0.705556,0.655297,0.333776,0.738517,-1.37353,-0.681787,0.485025,1.00765
-34.0492,0.847927,0.68977,3,7,0,37.6596,0.122272,0.234709,-0.440339,-0.0544182,-0.00564102,0.314844,0.763569,-0.714989,0.283765,-0.583024,0.724947,0.42512,0.66018,-0.198709,-0.595333,-0.348972,-0.597875,0.477948,0.943945,0.0466322,-0.208764,0.512699,0.0887903,-0.593873,0.446712,0.0511095,0.179552,0.0563056,0.548352,-0.590145,-1.28912,0.246658,-0.899288,0.134869,-1.34191,0.559033,0.51333,0.403895,-0.0365824,-0.664037,-0.986485,0.917434,0.681691,-0.0217826,-0.0314709,-0.650189,-0.151644,-0.313773,1.07736,0.343255,-0.673957,-0.221588,0.0197833,-0.6771,0.25879,0.570396,0.671125,0.094522,-1.01755,-0.374968,1.11049,0.226348,-0.616978,0.500198,-0.4833,0.108109,-0.0846054,0.0890666,-0.796243,0.193041,0.495659,0.089434,0.105215,-0.145955,0.615094,0.90259,0.397139,-0.416837,0.349282,-0.422347,-0.611238,-0.0407081,0.567752,0.348059,1.03363,0.052048,0.122446,-0.601178,0.326461,-0.908388,0.0586837,-0.0150631,0.160749,-0.273364,-0.0199719,0.0965269,0.182402,0.0107339,-0.0141219,-0.679075,0.354149,0.263459,1.34666,-1.08632,-0.113537,0.29961,0.851045
-34.0019,0.954681,0.68977,3,7,0,36.1193,0.050488,0.291436,-0.330589,0.126475,-0.0491627,-0.0912672,0.891626,-0.149165,-0.623557,-0.374242,0.895268,0.233784,0.27019,-0.421724,-0.78025,0.201419,-0.617648,0.372931,0.364826,0.035392,-0.116314,0.506453,-0.248981,0.244062,-0.453257,-0.437049,-0.180579,0.132082,-0.522373,-0.52036,-0.988391,0.768873,-1.0614,-0.392753,-0.588216,0.696276,0.147306,0.115537,-0.157593,-0.0724959,-0.768938,0.64416,0.705565,-1.02646,-0.320023,-0.402659,0.224673,0.301805,0.478298,0.220823,0.201436,0.129729,-0.173559,-0.600252,-0.0172377,0.469104,0.184143,-0.298486,-0.688163,-0.153262,-0.147995,-0.0625402,-0.271039,-0.327118,-0.100251,-0.00674556,-0.626623,-0.0457707,-0.501354,-0.151945,0.746233,-0.0976561,-0.0766306,-0.480102,0.487343,0.31388,-0.11994,0.0890689,0.0255358,-0.027867,-0.476816,-0.0489562,0.416248,-0.175536,0.567243,-0.347208,0.229675,-0.140557,-0.532384,0.049339,0.0656648,-0.0647801,0.0867325,-0.229399,-0.368005,-0.165781,-0.3321,-0.117212,0.282988,-0.117532,0.370205,0.499807,0.351283,-0.7537,-0.488196,0.192402,0.642725
-34.0434,0.963885,0.68977,3,7,0,38.3028,0.081881,0.144367,-0.406019,-0.0457845,-0.0295777,0.310943,0.775143,-0.685854,0.284646,-0.478897,0.579812,0.459114,0.56318,-0.178858,-0.535765,-0.446006,-0.445786,0.495523,0.864365,0.0618487,-0.240462,0.312031,0.114781,-0.642995,0.438679,-0.0655497,0.119855,0.0517299,0.518045,-0.494958,-1.17237,0.0934362,-0.829697,0.0686869,-1.22937,0.340574,0.327423,0.312438,0.000383036,-0.61371,-0.988873,0.766468,0.629702,0.234136,-0.0551435,-0.593885,-0.243712,-0.320702,0.925371,0.174871,-0.716497,-0.357606,-0.0667767,-0.570627,0.0958445,0.385456,0.538686,0.0420435,-0.981153,-0.36153,0.927143,0.278278,-0.606844,0.44164,-0.4869,0.0765769,-0.0675679,0.0680873,-0.806011,0.211281,0.397686,0.104443,0.217625,-0.0548532,0.576221,0.816917,0.403713,-0.350721,0.22485,-0.491049,-0.546627,-0.125545,0.428781,0.360946,0.918591,0.049473,0.076895,-0.581786,0.360059,-0.902964,0.140123,-0.0103966,0.171613,-0.190846,0.0467798,0.0425394,0.324966,-0.012524,-0.0264806,-0.662772,0.228364,0.158166,1.15412,-0.949514,-0.127808,0.188559,0.865453
-33.6867,0.98728,0.68977,2,7,0,36.0287,0.169394,0.218692,-0.394922,-0.000662306,-0.0564188,0.318956,0.766777,-0.602072,0.262433,-0.400455,0.780778,0.407661,0.64292,0.0140074,-0.503832,-0.234323,-0.442027,0.469614,0.960751,0.207862,-0.10913,0.541125,0.0409952,-0.480737,0.341245,0.205038,0.210837,0.122049,0.470198,-0.380648,-1.12145,0.302756,-0.84719,0.164649,-1.25656,0.679058,0.537598,0.490251,0.145005,-0.574644,-0.999442,0.828454,0.76406,-0.0250663,0.016958,-0.575666,-0.146488,-0.186052,1.17035,0.257868,-0.615753,-0.2396,0.0471904,-0.589992,0.169842,0.659373,0.69108,0.0756168,-0.893038,-0.282152,0.986779,0.321819,-0.537615,0.47877,-0.416235,0.192353,-0.071623,0.00442479,-0.680452,0.248834,0.494334,0.176734,0.188733,-0.162087,0.624949,0.981885,0.351259,-0.393827,0.279346,-0.297512,-0.547407,0.0105071,0.670636,0.440732,0.97007,0.172026,0.113582,-0.526149,0.320916,-0.746231,0.187771,0.0851312,0.214051,-0.107099,0.1452,0.0357823,0.341235,0.0663454,0.00876692,-0.469605,0.232852,0.385098,1.39553,-0.794596,0.0230304,0.257929,0.861944
-33.2809,0.852585,0.68977,3,7,0,38.0811,0.147926,0.317967,-0.354599,0.0860189,0.0438539,-0.0754434,0.90432,-0.130687,-0.423729,-0.38462,0.96406,0.274701,0.498573,-0.381828,-0.716499,0.232798,-0.620247,0.415985,0.455636,0.0767733,-0.0797371,0.659875,-0.0193204,0.298833,-0.213431,-0.431642,-0.0288013,0.169117,-0.216781,-0.571823,-0.955273,0.833379,-0.938187,-0.209342,-0.54768,0.762308,0.359001,0.246081,-0.247897,-0.0300414,-0.514561,0.86887,0.699537,-0.931827,-0.212745,-0.370754,0.401854,0.244458,0.64742,0.51586,0.203476,0.292839,0.0305009,-0.529646,0.262212,0.604819,0.379295,-0.0950787,-0.550295,-0.0728637,0.147934,0.00246845,-0.0892109,-0.124352,0.00134008,0.043992,-0.498452,0.21848,-0.434274,-0.0928893,0.85065,-0.0163087,-0.0562348,-0.36767,0.577995,0.370922,0.0617664,0.17382,0.198791,-0.038568,-0.414255,0.161987,0.483289,-0.0966153,0.772802,-0.288454,0.425267,-0.0439832,-0.386981,0.0194121,-0.0171802,0.0322258,0.169488,-0.282588,-0.395347,0.034407,-0.404559,-0.0282915,0.373492,-0.137672,0.717256,0.4916,0.451553,-0.917663,-0.364433,0.360584,0.61615
-30.841,0.960581,0.68977,3,7,0,35.1973,0.15588,0.304495,-0.412152,0.129583,-0.0471387,0.113003,0.777896,-0.362353,-0.28451,-0.339066,1.06258,0.315232,0.598516,-0.111454,-0.770752,0.056716,-0.554141,0.462068,0.744755,0.278788,-0.109847,0.6618,-0.096796,0.00838921,-0.181584,-0.2018,0.0237969,0.173222,-0.0759139,-0.455573,-1.1584,0.709447,-1.1513,-0.137835,-1.01548,0.899418,0.441824,0.432816,-0.00540436,-0.28343,-0.982258,0.864515,0.906135,-0.712586,-0.192337,-0.569325,0.133845,0.127187,1.0868,0.309351,-0.217169,-0.0538365,-0.0182511,-0.650595,0.0596464,0.760513,0.552382,-0.145297,-0.79049,-0.169373,0.341183,0.218497,-0.306039,0.033275,-0.216186,0.12622,-0.482024,0.00947408,-0.642108,0.0376361,0.784587,0.105217,0.105755,-0.432725,0.677757,0.758104,0.107077,-0.0977228,0.0814415,-0.172384,-0.590507,0.098897,0.693105,0.18377,0.907239,-0.0821726,0.295148,-0.288354,-0.204025,-0.279966,0.152544,0.111728,0.22429,-0.150687,-0.110926,-0.120053,-0.000963614,-0.0180961,0.22975,-0.191506,0.441629,0.572875,0.955519,-0.843074,-0.185474,0.238286,0.825654
-30.9314,0.708884,0.68977,2,3,0,34.6644,0.108753,0.374299,-0.338672,0.0302518,0.0141026,0.114263,0.833925,-0.420135,-0.160302,-0.552746,0.85723,0.0905422,0.504397,-0.206817,-0.649742,0.110997,-0.754814,0.199258,0.614854,0.0241374,-0.0795624,0.74971,-0.178871,-0.0708747,-0.0655536,0.124527,0.0943912,0.0363298,0.0300373,-0.576508,-1.08022,0.63145,-0.905935,0.0229253,-1.01288,0.913263,0.607845,0.384688,-0.131638,-0.427466,-0.715259,0.798497,0.588746,-0.951375,-0.110967,-0.556712,0.145996,-0.0329335,0.922331,0.468853,-0.17892,0.156423,0.0925668,-0.72065,0.337262,0.766153,0.570773,-0.0188398,-0.710949,-0.249291,0.669656,-0.0481366,-0.372166,0.151089,-0.254954,0.081311,-0.338686,-0.0326436,-0.481487,-0.0509794,0.584233,-0.0439259,-0.243332,-0.488637,0.431319,0.628164,0.0244316,-0.338638,0.302828,-0.0556843,-0.583518,0.122936,0.649498,0.045089,0.761056,-0.0899482,0.161148,-0.360126,-0.17867,-0.362173,-0.141371,-0.0436527,0.0336776,-0.350297,-0.254848,0.00103137,-0.326149,-0.0249206,0.0552757,-0.311354,0.422749,0.480045,1.0317,-0.913264,-0.158663,0.328762,0.450995
-30.5085,0.809827,0.68977,2,3,0,33.7703,0.0517762,0.246999,-0.385451,-0.0169096,-0.0375467,0.049941,0.807411,-0.403248,-0.208114,-0.576834,0.718971,0.423447,0.331055,-0.549964,-0.674084,-0.0856653,-0.667456,0.492183,0.584615,-0.148504,-0.176474,0.422147,-0.103319,-0.199221,0.0454396,-0.265859,-0.0655268,0.0942927,-0.0768167,-0.644039,-1.1561,0.487713,-0.920634,-0.215235,-0.841745,0.466887,0.186937,0.0861124,-0.148264,-0.340128,-0.837877,0.758723,0.630916,-0.486969,-0.196849,-0.447021,0.024137,0.0338362,0.463859,0.256752,-0.0791129,0.0293136,-0.173015,-0.636151,0.140062,0.328154,0.276602,-0.122898,-0.94073,-0.311808,0.452875,-0.0404663,-0.558459,0.0243009,-0.300457,0.00509636,-0.328669,0.0315133,-0.651416,-0.000549006,0.614514,-0.10219,-0.0314518,-0.230634,0.51851,0.470057,0.134995,-0.103165,0.279873,-0.193916,-0.487145,-0.193266,0.349028,-0.0472008,0.731748,-0.260256,0.119579,-0.37928,-0.121395,-0.41102,0.0686074,-0.167838,0.0743656,-0.301617,-0.295779,0.0238077,-0.156471,-0.0782159,0.154397,-0.507847,0.320298,0.321712,0.690424,-0.966906,-0.497997,0.286253,0.809047
-32.308,0.773151,0.68977,2,7,0,34.653,0.113606,0.265025,-0.390027,-0.0676269,0.0118242,0.0634512,0.718143,-0.394553,-0.0404839,-0.613684,0.724814,0.462568,0.437852,-0.553274,-0.588531,-0.0590539,-0.682317,0.517642,0.647874,-0.175383,-0.132331,0.518413,0.0222701,-0.199242,0.245183,-0.173276,0.0449249,0.116027,0.131127,-0.675994,-1.11893,0.508997,-0.783299,-0.0739623,-0.806524,0.49464,0.325172,0.146153,-0.180714,-0.336088,-0.660978,0.885304,0.598091,-0.405551,-0.0992253,-0.398457,0.113951,-0.00479234,0.510991,0.440577,-0.0509458,0.161979,-0.0471086,-0.591623,0.350562,0.388523,0.388258,0.0277518,-0.871999,-0.278931,0.713667,-0.0345687,-0.498569,0.185159,-0.251815,0.0470939,-0.192939,0.175948,-0.581786,0.0523854,0.647864,-0.0706864,-0.0484953,-0.132209,0.54989,0.506501,0.252271,-0.0861801,0.451973,-0.161002,-0.425753,-0.0959747,0.383319,-0.00667801,0.837108,-0.209684,0.197767,-0.341679,0.00897555,-0.445777,0.0180942,-0.142285,0.104386,-0.337584,-0.304126,0.181496,-0.201764,-0.00982443,0.187092,-0.550902,0.488832,0.314202,0.793134,-1.04359,-0.431445,0.416304,0.791673
-34.4101,0.867562,0.68977,3,7,0,35.3614,0.00614404,0.240618,-0.412986,0.157609,-0.106617,0.0860451,0.965851,-0.438406,-0.505012,-0.376724,0.914123,0.299247,0.367608,-0.272492,-0.907767,-0.110469,-0.570187,0.442152,0.595348,0.17644,-0.251369,0.384975,-0.255198,-0.116305,-0.388945,-0.464145,-0.193577,0.0919793,-0.353436,-0.505899,-1.26274,0.546763,-1.32519,-0.400165,-1.05778,0.643782,0.110578,0.211283,-0.0495701,-0.33627,-1.23577,0.643913,0.854133,-0.686636,-0.371905,-0.645161,-0.0688194,0.0964173,0.820223,-0.00456948,-0.298301,-0.294928,-0.282828,-0.72347,-0.266727,0.485273,0.283539,-0.37937,-0.979224,-0.289628,-0.0284161,0.144558,-0.485685,-0.213869,-0.348336,-0.00910491,-0.657597,-0.176843,-0.819059,-0.0641138,0.665415,-0.0118415,0.114368,-0.504437,0.587215,0.5965,-0.0359439,-0.122089,-0.15801,-0.320308,-0.679391,-0.159064,0.485186,0.052234,0.712754,-0.242245,0.128847,-0.401584,-0.361353,-0.343623,0.186196,-0.0213745,0.132408,-0.170644,-0.17722,-0.327041,0.0302606,-0.167602,0.145211,-0.284867,0.1699,0.441808,0.678506,-0.842587,-0.407187,0.0258356,0.857618
-35.2379,0.764139,0.68977,2,3,0,42.0148,-0.0158019,0.285,-0.255344,0.236023,0.0214836,0.129565,0.906021,-0.394338,-0.467338,-0.195799,0.780164,-0.293678,0.488543,0.2296,-0.792127,0.0133682,-0.492858,-0.108425,0.333583,0.40988,-0.217224,0.520582,-0.248108,0.0712952,-0.592216,-0.252874,-0.0717136,-0.0840844,-0.206248,-0.335106,-0.878525,0.470856,-1.12323,-0.151125,-1.01253,0.859538,0.44233,0.468998,-0.176179,-0.336245,-0.812116,0.435098,0.522306,-1.06397,-0.323458,-0.727383,0.0663506,-0.109039,1.17934,0.153903,-0.515541,-0.257369,0.0412028,-0.64107,-0.154482,0.798622,0.478443,-0.278598,-0.408671,-0.145612,-0.0824971,0.139989,-0.0104797,-0.167506,-0.217727,-0.0363755,-0.69,-0.184348,-0.532491,-0.220396,0.415024,0.0520456,-0.124314,-0.772456,0.295367,0.494725,-0.216299,-0.308568,-0.3735,-0.295163,-0.707114,0.286082,0.590195,0.106654,0.509337,-0.0834889,0.200057,-0.255377,-0.480403,-0.231351,-0.196157,0.168559,0.0400519,-0.235743,-0.1667,-0.42162,-0.224946,-0.171293,-0.0236237,0.0361152,0.312027,0.372053,0.623009,-0.668859,0.0829565,-0.103948,0.0882806
