# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = m7x469s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_data_2.R
# init = 2 (Default)
# random
#   seed = 2924501525 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 c83c399
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20
# Adaptation terminated
# Step size = 0.600789
# Diagonal elements of inverse mass matrix:
# 0.0641349, 0.0737274, 0.0704722, 0.0298993
-15.8075,0.67183,0.600789,2,7,0,16.9657,-0.203362,0.635566,-0.593943,1.50898,-0.0519627,0.217195,-2.18236,0.204478,0.136041,1.04765,0.0910341,-1.63755,0.577302,0.662659,-0.169429,0.545173,-1.83989,-0.164017,0.28988,0.287973,-1.56466,-1.22513,-1.72278,0.270768,-1.35605,-2.09744,-2.3094,-1.61736,-1.60499,-1.33435,-1.39941,-1.3915,-2.29176,-1.35626,-2.25622,-1.33077,-1.33117,-1.35013,-1.45331,-1.37442,-2.93566,-1.43215,-1.53032,-1.33225
-11.8525,0.943579,0.600789,3,7,0,16.3843,-0.0213855,0.154732,-0.248636,0.910908,0.0943553,0.12714,-0.626802,0.149384,0.0597683,0.33383,0.0419364,-0.553985,0.25609,0.388413,0.0442931,0.179276,-0.629817,0.0290936,0.138043,0.0355657,-0.302536,-0.382711,-0.562621,0.167014,-0.969296,-3.13836,-1.01188,-1.53911,-1.47995,-1.2593,-1.04972,-1.01188,-2.71604,-0.828503,-3.92277,-0.888698,-1.79808,-0.832508,-1.03995,-1.12113,-2.07807,-0.841364,-0.851177,-0.848848
-12.5837,0.8188,0.600789,3,7,0,14.3048,0.154594,0.12801,-0.426673,1.18681,0.417892,0.375466,-0.608829,0.447691,0.218598,0.556041,0.189243,-0.67565,0.569827,0.916215,0.330885,0.359739,-0.79482,0.283228,0.370061,0.0686035,0.0287627,-0.383431,-0.657063,0.465446,-1.32416,-2.12913,-1.19295,-1.77256,-1.60213,-1.22937,-1.16614,-1.15716,-2.6333,-1.21669,-3.40517,-1.09747,-1.52392,-1.09791,-1.33382,-1.24825,-1.52788,-1.0994,-1.09462,-1.09391
-12.8152,0.982406,0.600789,3,7,0,13.6065,0.0410393,-0.0400685,-0.630358,1.17723,0.537828,0.310681,-0.627678,0.474137,0.0101688,0.287278,-0.0311214,-1.04601,0.552951,1.26355,0.407457,0.112126,-1.2038,0.301094,0.262502,-0.39219,0.449509,-0.617121,-0.962877,0.479534,-1.39533,-2.21949,-1.19397,-1.80232,-1.43746,-1.37103,-1.25035,-1.08358,-2.62513,-1.40378,-3.5781,-1.13717,-1.25706,-1.09194,-1.26958,-1.54118,-1.25369,-1.08402,-1.09573,-1.08698
-15.9288,0.911712,0.600789,2,7,0,16.4838,-0.256753,-0.562209,-0.843267,1.4295,0.647051,-0.0217996,-0.132402,0.322808,-0.576397,-0.697068,-0.627024,-1.40131,0.202716,1.5946,0.468587,-0.676484,-1.57186,0.246507,-0.175448,-1.51579,1.60869,-0.833834,-1.16654,0.283795,-1.54141,-2.36357,-1.27719,-1.66568,-1.31657,-2.14037,-1.67639,-1.29703,-1.9983,-1.67422,-3.04864,-1.61655,-1.30263,-1.27925,-1.29584,-2.51677,-1.33021,-1.29677,-1.31502,-1.27781
-16.0513,0.998468,0.600789,2,3,0,16.2114,-0.25333,-0.607761,-0.806061,1.43414,0.643688,-0.0461409,0.00648709,0.300684,-0.597376,-0.780697,-0.645132,-1.30455,0.154693,1.54621,0.472537,-0.72576,-1.46197,0.249218,-0.205349,-1.55082,1.71227,-0.762982,-1.06305,0.256997,-1.54124,-2.38487,-1.28096,-1.65296,-1.31552,-2.21613,-1.68838,-1.28871,-1.95733,-1.64545,-3.04559,-1.64643,-1.32619,-1.28262,-1.29507,-2.55063,-1.35936,-1.29113,-1.30059,-1.28226
-11.7019,0.990972,0.600789,2,7,0,18.0931,-0.112194,-0.0250538,-0.191992,1.02185,0.0451599,-0.033245,-0.290127,0.0197217,-0.128629,-0.0566427,-0.141089,-0.435461,0.0380288,0.265609,0.00534925,-0.10355,-0.482497,-0.0290624,-0.050173,-0.261313,0.0455407,-0.30499,-0.407019,0.0201975,-1.03288,-3.09158,-0.963584,-1.38046,-1.2895,-1.67542,-1.24156,-1.1584,-2.09564,-0.941938,-3.31785,-1.11661,-1.90293,-0.9536,-1.02033,-1.41668,-1.51324,-0.967986,-1.00314,-0.996935
-14.8243,0.764066,0.600789,2,3,0,15.8683,-0.790612,0.217551,-0.173113,1.16562,-0.76168,-0.660047,-1.43214,-0.671753,-0.674008,-0.377095,-0.687419,-1.2283,-0.548763,-0.551914,-0.795659,-0.53974,-1.28985,-0.789013,-0.633196,-0.604246,-1.27116,-1.10769,-1.26099,-0.649495,-1.12196,-3.8477,-1.75416,-1.09843,-1.10716,-1.96693,-1.73217,-1.07735,-1.41585,-1.35151,-1.82173,-1.47218,-1.20927,-1.38706,-1.08344,-1.73307,-3.21016,-1.18899,-1.16143,-1.4497
-14.8821,0.983649,0.600789,3,7,0,17.0831,-0.342771,0.469853,0.149287,1.4559,-0.676954,-0.292796,-1.10668,-0.445504,-0.0835154,0.295625,-0.077909,-0.365608,-0.260035,-0.827749,-0.642405,0.106388,-0.364931,-0.544992,-0.200651,0.374863,-1.63341,-0.461502,-0.49713,-0.404935,-1.31346,-2.62963,-1.54766,-1.35195,-1.48511,-1.47996,-1.42015,-1.42525,-1.66614,-1.60492,-1.88373,-1.33163,-1.85054,-1.40395,-1.31023,-1.3253,-3.10785,-1.29618,-1.31194,-1.43379
-13.5156,0.950306,0.600789,2,7,0,16.8413,-0.497823,0.385303,-0.378861,1.02626,-0.391792,-0.234533,-1.71989,-0.237665,-0.292331,0.269734,-0.320858,-1.40041,-0.00876632,0.0631268,-0.466881,-0.040706,-1.52788,-0.466583,-0.191695,-0.211277,-1.31401,-1.13759,-1.4499,-0.197208,-0.944862,-3.50176,-2.23585,-1.1782,-1.17085,-1.3401,-1.39395,-0.984913,-2.02208,-0.976014,-2.40861,-1.0851,-1.01066,-1.11722,-0.978615,-1.37072,-3.80183,-1.11195,-1.16525,-1.09402
-14.2008,0.979972,0.600789,3,7,0,16.1023,-0.394583,0.287494,-0.25825,1.49861,-0.333996,-0.208966,-1.27739,-0.217255,-0.240908,0.166234,-0.260578,-1.02496,-0.0502066,-0.0227642,-0.384982,-0.0578326,-1.11383,-0.38088,-0.175407,-0.166056,-1.01539,-0.845501,-1.06473,-0.187419,-1.32428,-2.49629,-1.64758,-1.43937,-1.44585,-1.55327,-1.50879,-1.32509,-1.80124,-1.34953,-2.07544,-1.39346,-1.46114,-1.38295,-1.3413,-1.50457,-2.35695,-1.34367,-1.34301,-1.39101
-14.8947,0.989296,0.600789,3,7,0,16.0385,0.221524,0.335025,0.0495511,0.905572,0.0263772,0.282391,-0.390782,0.187362,0.405577,0.704426,0.405815,0.10492,0.328326,-0.0154759,0.0392739,0.55187,0.0908719,0.0996999,0.34438,0.698955,-0.671263,0.0753007,0.0177644,0.217105,-0.927461,-2.80363,-0.882163,-1.59294,-1.99414,-0.95891,-0.856629,-1.71963,-2.8917,-0.888082,-3.93964,-0.821218,-3.23679,-0.820552,-1.21263,-0.82058,-2.81813,-1.05384,-1.19672,-0.832786
-12.6545,1,0.600789,2,3,0,15.226,-0.0478727,0.260629,-0.0797757,1.27549,-0.109971,0.0519518,-0.664801,0.00684456,0.0936312,0.3854,0.0859976,-0.347211,0.134636,-0.0059624,-0.12435,0.230074,-0.388358,-0.0961276,0.0924509,0.252268,-0.685239,-0.289654,-0.401235,0.0316797,-1.18705,-2.43412,-1.27069,-1.43707,-1.51804,-1.35738,-1.26064,-1.34107,-1.99874,-1.19478,-2.51564,-1.18513,-1.86471,-1.17882,-1.25551,-1.23413,-2.18521,-1.1822,-1.20373,-1.19607
-12.0087,0.978538,0.600789,3,7,0,13.8096,-0.245143,-0.130401,-0.326795,0.94461,0.0639689,-0.132461,-0.372196,-0.0205746,-0.321144,-0.283398,-0.341557,-0.741955,-0.0283267,0.435183,-0.00449405,-0.319259,-0.815021,-0.0768342,-0.176665,-0.616202,0.250927,-0.520959,-0.672224,-0.0277419,-0.979447,-3.62034,-0.912845,-1.33436,-1.10689,-2.06554,-1.41484,-0.937839,-2.10064,-0.869481,-3.61942,-1.24064,-1.5218,-0.887332,-0.906417,-1.8863,-1.30404,-0.862262,-0.867154,-0.947653
-12.7731,0.900593,0.600789,3,7,0,14.0613,-0.0672715,0.223002,-0.0412662,1.28838,-0.140871,0.00617083,-0.563062,-0.0389987,0.0541864,0.290309,0.0494385,-0.275801,0.0662076,-0.0830319,-0.147605,0.165767,-0.304115,-0.119171,0.0425853,0.205797,-0.625663,-0.24494,-0.325169,-0.018136,-1.19161,-2.47559,-1.2453,-1.41618,-1.49591,-1.41192,-1.2816,-1.38191,-1.92554,-1.22108,-2.46951,-1.20654,-1.93965,-1.19193,-1.24791,-1.25695,-2.11049,-1.19932,-1.23153,-1.21615
-13.5692,0.959755,0.600789,2,7,0,14.3977,-0.390259,0.344987,0.109162,1.23044,-0.635289,-0.353366,-0.951692,-0.465381,-0.199909,0.0786981,-0.195822,-0.407821,-0.329132,-0.745489,-0.610014,-0.0603876,-0.40744,-0.538561,-0.285738,0.136387,-1.33768,-0.477924,-0.504339,-0.435587,-1.14555,-3.09185,-1.38256,-1.20031,-1.32846,-1.52845,-1.36356,-1.28912,-1.59083,-1.50074,-1.98533,-1.23106,-1.8622,-1.27657,-1.13615,-1.24499,-3.15231,-1.12777,-1.14936,-1.3371
-13.0212,0.99941,0.600789,2,3,0,13.9624,-0.251226,0.235767,0.112044,1.19913,-0.44707,-0.242617,-0.590426,-0.328288,-0.120608,0.0510358,-0.115341,-0.197212,-0.240912,-0.565595,-0.422072,-0.0324202,-0.187389,-0.367296,-0.193955,0.131242,-0.916792,-0.270624,-0.267532,-0.308464,-1.10152,-2.98643,-1.19441,-1.23012,-1.35871,-1.54544,-1.30515,-1.39022,-1.6651,-1.37282,-2.22808,-1.20015,-2.12063,-1.18861,-1.12484,-1.22764,-2.57033,-1.12658,-1.18782,-1.25746
-12.9102,0.998713,0.600789,3,7,0,13.59,-0.00336584,-0.134243,-0.59697,0.9615,0.512403,0.228183,-0.443744,0.406826,-0.0853021,0.084095,-0.123533,-0.974212,0.438766,1.19527,0.388168,-0.0335193,-1.11597,0.272331,0.165667,-0.542298,0.633204,-0.569225,-0.872087,0.403184,-1.32395,-2.74684,-0.954887,-1.85892,-1.31482,-1.53181,-1.20476,-0.889643,-2.94442,-1.29469,-4.5667,-1.03525,-1.21228,-0.889735,-1.09028,-1.76322,-1.01812,-0.880014,-0.885477,-0.880537
-13.7368,0.675378,0.600789,3,7,0,16.6785,-0.293047,0.407004,0.184666,1.16576,-0.624494,-0.274303,-0.88901,-0.420065,-0.0676847,0.23301,-0.0591708,-0.215238,-0.267885,-0.819001,-0.583147,0.086228,-0.200517,-0.489977,-0.190869,0.361934,-1.43778,-0.336007,-0.335613,-0.385716,-1.09187,-3.12239,-1.3186,-1.17129,-1.38007,-1.40377,-1.25826,-1.36683,-1.64464,-1.54903,-2.06146,-1.13616,-2.13517,-1.21646,-1.09863,-1.12375,-3.51551,-1.08827,-1.14127,-1.27874
-11.9056,0.990042,0.600789,2,3,0,14.2043,-0.0709054,0.351365,-0.306451,1.05988,-0.00381391,0.15188,-1.13895,0.139515,0.11704,0.610039,0.0936059,-0.825159,0.342271,0.365975,-0.0642348,0.339034,-0.931428,-0.0577651,0.193494,0.213917,-0.834066,-0.612076,-0.87483,0.175849,-1.04483,-2.64252,-1.48489,-1.49459,-1.515,-1.12279,-1.11575,-1.01319,-2.51263,-0.978059,-3.05101,-0.989028,-1.3948,-0.993796,-1.16621,-1.09834,-2.71013,-0.979133,-0.982118,-0.992734
-12.3285,0.978552,0.600789,3,7,0,12.6896,-0.266142,-0.0836695,-0.162164,0.925085,-0.103834,-0.214915,-0.291202,-0.154699,-0.314232,-0.31382,-0.324189,-0.501128,-0.166953,0.0795027,-0.137959,-0.322113,-0.535874,-0.17683,-0.240175,-0.475602,0.0291942,-0.391698,-0.461919,-0.159979,-0.890238,-3.93487,-0.869441,-1.20024,-1.10182,-2.14864,-1.39756,-1.05763,-1.90298,-0.874665,-3.38061,-1.23865,-1.92856,-0.898236,-0.868879,-1.69853,-1.56087,-0.854679,-0.895999,-1.00107
-13.6221,0.800035,0.600789,2,7,0,15.6605,-0.0702847,0.542596,0.0370541,1.2649,-0.353585,0.04745,-1.11328,-0.0959344,0.227189,0.732838,0.22472,-0.335297,0.138986,-0.371511,-0.34161,0.472384,-0.369082,-0.250605,0.145026,0.676928,-1.49534,-0.353843,-0.471422,-0.0471439,-1.15444,-2.45289,-1.49353,-1.37592,-1.61107,-1.21703,-1.21092,-1.34146,-2.00896,-1.30306,-2.25985,-1.15422,-1.88652,-1.20063,-1.2677,-1.15502,-3.32288,-1.16527,-1.18152,-1.20658
-13.6733,0.911049,0.600789,3,7,0,15.8593,-0.112831,0.469129,-0.606791,1.15691,0.126591,0.272268,-1.77366,0.303895,0.135303,0.892552,0.0909555,-1.46834,0.604886,0.848422,0.00514596,0.469507,-1.6607,-0.0175919,0.314927,0.14841,-1.03629,-1.04922,-1.51165,0.35524,-1.1659,-2.2939,-2.1479,-1.64155,-1.53127,-1.09602,-1.18217,-1.11267,-2.74366,-1.16928,-2.91901,-1.0651,-1.08611,-1.0735,-1.28806,-1.1936,-2.83262,-1.15992,-1.27098,-1.06471
-13.0001,0.971342,0.600789,3,7,0,15.5258,-0.406121,-0.057835,-0.0674707,0.948749,-0.327762,-0.3905,-0.370424,-0.359745,-0.43873,-0.460802,-0.442664,-0.489874,-0.375053,-0.252536,-0.342144,-0.452714,-0.502495,-0.361929,-0.405048,-0.524028,-0.223535,-0.444628,-0.467968,-0.364035,-0.86876,-4.27372,-0.916183,-1.05255,-1.03044,-2.36576,-1.53165,-1.07991,-1.5883,-1.04797,-2.83099,-1.37349,-1.95145,-1.00403,-0.867906,-1.74802,-1.89779,-0.871849,-0.916512,-1.16021
-13.4251,0.557709,0.600789,2,7,0,20.806,-0.362508,0.394575,-0.0692223,1.32154,-0.495609,-0.234243,-1.23524,-0.315089,-0.14755,0.268339,-0.1557,-0.724788,-0.129521,-0.397648,-0.506741,0.049153,-0.773916,-0.45583,-0.169565,0.122937,-1.35235,-0.672767,-0.81258,-0.27823,-1.20069,-2.7393,-1.5859,-1.30909,-1.39722,-1.43681,-1.38439,-1.24021,-1.74738,-1.34489,-2.04083,-1.25665,-1.56088,-1.298,-1.22161,-1.30528,-2.97491,-1.20246,-1.19829,-1.31557
-14.7411,0.968379,0.600789,3,7,0,15.4795,-0.656918,0.445174,-0.366594,1.20597,-0.588348,-0.384264,-1.98435,-0.40521,-0.418487,0.195274,-0.446746,-1.57433,-0.151643,-0.144847,-0.660428,-0.141371,-1.70343,-0.64879,-0.330126,-0.282998,-1.6343,-1.31912,-1.63978,-0.359487,-1.11922,-3.20449,-2.36503,-1.20409,-1.2155,-1.44107,-1.52108,-1.18036,-1.74535,-1.18029,-1.94543,-1.24889,-1.11953,-1.31795,-1.11188,-1.46309,-3.75067,-1.31261,-1.36719,-1.28584
-16.4106,0.954522,0.600789,2,7,0,17.384,-0.7422,0.635059,-0.179117,1.25062,-0.905087,-0.505735,-2.22729,-0.619363,-0.39719,0.306095,-0.414781,-1.44466,-0.310322,-0.669277,-0.936973,-0.06765,-1.54102,-0.865781,-0.406056,-0.00167092,-2.30261,-1.31481,-1.57807,-0.559068,-1.2261,-3.29029,-2.6292,-1.17519,-1.25201,-1.38794,-1.50622,-1.17839,-1.6066,-1.455,-1.67113,-1.24661,-1.18381,-1.46338,-1.14345,-1.31646,-4.92944,-1.33236,-1.35208,-1.41457
-15.6074,0.896213,0.600789,2,3,0,18.2039,-0.739985,0.510731,-0.163383,1.20803,-0.856325,-0.54124,-1.9573,-0.627914,-0.462793,0.112493,-0.478218,-1.33901,-0.376413,-0.644367,-0.885957,-0.19407,-1.42144,-0.831772,-0.462338,-0.156077,-1.98556,-1.22141,-1.44405,-0.579146,-1.18119,-3.47322,-2.32723,-1.14104,-1.20039,-1.49996,-1.5454,-1.12591,-1.55218,-1.42611,-1.72025,-1.27432,-1.18645,-1.42881,-1.10794,-1.38049,-4.4532,-1.26501,-1.26428,-1.41227
-16.6985,0.963452,0.600789,3,7,0,19.2239,-0.0336103,0.774702,-0.587299,1.55337,0.0473094,0.418404,-2.28346,0.369616,0.382032,1.42474,0.336203,-1.54079,0.803118,0.760633,-0.0676759,0.854585,-1.75253,-0.0393807,0.515924,0.647608,-1.75895,-1.13118,-1.6606,0.448458,-1.39971,-1.93576,-2.37382,-1.71408,-1.74506,-1.37156,-1.38,-1.39783,-2.47297,-1.39973,-2.32179,-1.38501,-1.36389,-1.36574,-1.55606,-1.36098,-3.09975,-1.43073,-1.52426,-1.36087
-13.7309,1,0.600789,3,7,0,17.3873,-0.370055,-0.242886,-0.152394,0.917837,-0.140269,-0.36253,-0.064536,-0.265268,-0.505142,-0.663447,-0.51301,-0.49088,-0.349619,0.024503,-0.173648,-0.58892,-0.51044,-0.235947,-0.415074,-0.786339,0.333469,-0.390069,-0.414132,-0.285161,-0.871393,-4.3922,-0.833227,-1.10241,-0.968325,-2.85493,-1.63843,-1.06067,-1.63943,-0.884783,-3.32544,-1.5406,-1.9795,-0.915302,-0.834315,-2.20842,-1.21847,-0.847326,-0.907754,-1.0828
-13.5601,1,0.600789,3,7,0,14.5878,0.0488344,0.385239,-0.536012,1.31085,0.274049,0.381802,-1.35983,0.416962,0.252062,0.892801,0.213151,-1.13081,0.669911,0.910348,0.166537,0.53372,-1.2984,0.141875,0.414369,0.240634,-0.691261,-0.760932,-1.16197,0.459667,-1.31945,-2.03493,-1.67308,-1.72442,-1.63295,-1.21398,-1.24559,-1.18974,-2.57885,-1.29126,-2.85082,-1.18989,-1.29498,-1.18962,-1.41123,-1.26097,-2.16452,-1.20326,-1.23465,-1.19231
-13.2673,0.963931,0.600789,3,7,0,15.1384,-0.351135,-0.265715,-0.265212,0.931285,-0.0250722,-0.299223,-0.133931,-0.168829,-0.500316,-0.624153,-0.515433,-0.656982,-0.246017,0.268868,-0.0819096,-0.573127,-0.703535,-0.165701,-0.363136,-0.865874,0.4661,-0.479604,-0.561551,-0.189179,-0.926186,-4.12828,-0.850043,-1.18949,-0.981664,-2.72878,-1.63314,-0.966036,-1.77627,-0.849214,-3.49013,-1.51513,-1.67327,-0.900214,-0.852974,-2.32677,-1.1089,-0.850163,-0.872449,-1.02373
-16.4647,0.759443,0.600789,3,7,0,17.704,0.196999,0.801413,-0.363291,1.54397,0.0955103,0.556275,-1.8402,0.446312,0.630437,1.58671,0.599168,-0.931475,0.857336,0.551508,0.0269541,1.07256,-1.08813,0.0950038,0.673104,1.04883,-1.70584,-0.674122,-1.08385,0.52437,-1.40354,-1.84425,-2.00993,-1.75567,-1.89881,-1.38762,-1.35388,-1.35998,-2.53384,-1.36461,-2.4149,-1.42138,-1.4916,-1.35365,-1.62181,-1.37385,-3.05096,-1.35683,-1.37415,-1.35874
-12.7172,0.921926,0.600789,3,7,0,19.9139,-0.34228,-0.126758,-0.129339,0.951918,-0.184594,-0.316264,-0.242016,-0.253373,-0.413486,-0.471148,-0.420884,-0.493157,-0.289763,-0.0411144,-0.21229,-0.44768,-0.516086,-0.25271,-0.346938,-0.589533,0.0489425,-0.406618,-0.447303,-0.263041,-0.893842,-4.05454,-0.88583,-1.12886,-1.04818,-2.37795,-1.50452,-1.07958,-1.69816,-0.941337,-3.10008,-1.36816,-1.92671,-0.953022,-0.876511,-1.83894,-1.52548,-0.880125,-0.926603,-1.08615
-11.7284,1,0.600789,2,3,0,13.0624,-0.180927,-0.0973414,-0.419364,0.997151,0.182822,-0.019018,-0.484203,0.107229,-0.240149,-0.124083,-0.266977,-0.861086,0.128319,0.662393,0.0955248,-0.205184,-0.960428,0.0136746,-0.0634672,-0.563578,0.274131,-0.576625,-0.788606,0.104394,-1.08336,-3.14478,-1.00201,-1.46625,-1.19304,-1.77412,-1.34054,-0.94723,-2.27424,-0.97528,-3.61879,-1.16814,-1.36017,-0.923607,-0.994496,-1.76516,-1.29235,-0.91661,-0.916288,-0.9498
-12.608,0.904159,0.600789,3,7,0,12.9662,-0.0679242,0.00773346,0.0176664,1.10313,-0.0849564,-0.0738466,-0.0624261,-0.0800646,-0.0634413,-0.064821,-0.062344,-0.0414832,-0.0793422,-0.104993,-0.0812499,-0.0632252,-0.0375878,-0.0772319,-0.0713371,-0.0469511,-0.0965155,-0.0534217,-0.045419,-0.0796149,-1.05631,-2.93423,-1.01712,-1.32005,-1.36398,-1.65601,-1.22661,-1.48616,-1.8641,-1.09105,-2.90151,-1.14873,-2.44253,-1.03576,-1.07863,-1.26886,-1.64445,-1.1161,-1.23194,-1.0977
-12.6039,0.978869,0.600789,2,7,0,13.5248,-0.143678,0.497334,-0.199546,1.05469,-0.226298,0.0677915,-1.37713,-0.00675703,0.125669,0.706129,0.107975,-0.798307,0.244344,0.0267863,-0.263498,0.39508,-0.888909,-0.217156,0.141983,0.400548,-1.33704,-0.656245,-0.895886,0.0413119,-0.984817,-2.80343,-1.73919,-1.36262,-1.52396,-1.07405,-1.1051,-1.01584,-2.36366,-1.01065,-2.69772,-0.977402,-1.43186,-1.02824,-1.13418,-1.02272,-3.72823,-0.977817,-0.979476,-1.0188
-11.9221,0.991554,0.600789,2,7,0,13.0385,-0.233498,-0.111896,-0.465173,1.11284,0.17183,-0.0548723,-0.562045,0.0861362,-0.301334,-0.176379,-0.331058,-0.985565,0.107792,0.703606,0.0749653,-0.264374,-1.09545,-0.016441,-0.104865,-0.663186,0.281439,-0.67008,-0.904216,0.0826353,-1.15509,-2.87671,-1.12327,-1.44994,-1.21307,-1.77102,-1.41584,-1.0321,-2.08923,-1.08549,-3.1575,-1.26348,-1.28731,-1.03524,-1.0763,-1.81609,-1.32287,-1.03224,-1.03329,-1.05767
-13.7402,0.802211,0.600789,2,3,0,15.4921,-0.572707,-0.14048,-0.637285,1.08256,-0.0234387,-0.324822,-1.04849,-0.134815,-0.658628,-0.475058,-0.699466,-1.61084,-0.0994638,0.705679,-0.15604,-0.602033,-1.7624,-0.279256,-0.391063,-1.14426,0.0995135,-1.17847,-1.5025,-0.138446,-1.05683,-3.47842,-1.40606,-1.27401,-1.04295,-2.17001,-1.77724,-1.1053,-1.85329,-1.06196,-2.82069,-1.51906,-1.00636,-1.07182,-1.0002,-2.50636,-1.4594,-1.16984,-1.2281,-1.10568
-11.9775,0.928319,0.600789,3,7,0,15.5028,-0.129432,0.376995,-0.222127,1.08919,-0.138331,0.0622955,-1.14863,0.0230453,0.0737364,0.549249,0.0556417,-0.75061,0.224246,0.135306,-0.18115,0.291516,-0.837387,-0.157272,0.113909,0.240424,-0.999803,-0.594651,-0.816326,0.0604994,-1.03191,-2.73082,-1.49396,-1.39425,-1.47438,-1.17321,-1.15414,-1.05879,-2.27946,-1.01864,-2.76119,-1.02319,-1.48042,-1.04062,-1.14239,-1.10782,-2.93262,-1.00544,-1.00533,-1.04302
-14.5128,0.793685,0.600789,2,3,0,15.0344,-0.120612,0.582747,-0.56119,1.04167,0.0307968,0.272359,-1.95488,0.264744,0.190349,1.03452,0.147985,-1.46489,0.609129,0.705198,-0.080334,0.568656,-1.65466,-0.0780078,0.33792,0.319886,-1.36076,-1.07543,-1.54111,0.325763,-1.04289,-2.47583,-2.59541,-1.62718,-1.59338,-0.969811,-1.07671,-1.01782,-3.03906,-1.02839,-3.0749,-0.961763,-0.987539,-0.980864,-1.25193,-1.03949,-3.83951,-1.08975,-1.2348,-0.960415
-12.4405,1,0.600789,2,3,0,14.7729,-0.244809,0.366573,-0.281869,1.21802,-0.203509,-0.029164,-1.31411,-0.0512823,-0.0481915,0.447184,-0.0701393,-0.964979,0.15445,0.138605,-0.258737,0.176171,-1.06618,-0.245978,0.0167212,0.0751381,-1.05929,-0.768453,-1.02121,-0.013919,-1.12838,-2.62431,-1.63711,-1.3816,-1.41022,-1.29823,-1.2918,-1.12325,-2.0556,-1.12717,-2.41626,-1.15212,-1.35058,-1.16533,-1.19222,-1.26328,-2.74505,-1.13309,-1.13768,-1.16413
-13.1498,0.964072,0.600789,3,7,0,14.0398,-0.0246732,-0.0143618,-0.737709,1.04382,0.541419,0.298933,-0.872444,0.48217,-0.0429979,0.312732,-0.0916148,-1.31666,0.588831,1.39222,0.389105,0.0914477,-1.50391,0.269732,0.248253,-0.488222,0.368996,-0.814322,-1.22727,0.491443,-1.36331,-2.42774,-1.2567,-1.88836,-1.36669,-1.30872,-1.21541,-0.981432,-2.99319,-1.49009,-4.09249,-1.03948,-1.03388,-0.970035,-1.19095,-1.64941,-1.23401,-0.995278,-1.05839,-0.969357
-12.7261,0.968774,0.600789,3,7,0,14.4651,-0.363979,0.241994,-0.391405,1.27383,-0.181032,-0.130561,-1.31385,-0.0951516,-0.237094,0.192802,-0.265151,-1.20144,0.0721229,0.281804,-0.259853,-0.0497019,-1.32068,-0.284029,-0.113675,-0.276446,-0.802452,-0.931833,-1.21464,-0.0675418,-1.17493,-2.67521,-1.63707,-1.38026,-1.33208,-1.46259,-1.42002,-1.16354,-1.93726,-1.1614,-2.34828,-1.25503,-1.26444,-1.21532,-1.19757,-1.47672,-2.32259,-1.20724,-1.22229,-1.21817
-12.7903,0.994173,0.600789,3,7,0,13.64,0.0124323,-0.206221,-0.457463,0.980911,0.45628,0.164315,-0.117985,0.326803,-0.106916,-0.0769539,-0.135276,-0.668614,0.305451,0.974839,0.360253,-0.115288,-0.769008,0.255273,0.098284,-0.538628,0.768265,-0.359544,-0.565248,0.314617,-1.2753,-2.81911,-0.90082,-1.73195,-1.29785,-1.72352,-1.22155,-1.00088,-2.62202,-1.12298,-4.36687,-1.09819,-1.56457,-0.907061,-1.06067,-1.74372,-0.971144,-0.917407,-0.921141,-0.900898
